"CN","type","plat","TP"
"C_2788","Ovarian Serous Cystadenocarcinoma","Affymetrix_U133","Ovarian Serous Cystadenocarcinoma_Affymetrix_U133"
"C_2789","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2790","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2791","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2792","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2793","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2794","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2795","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2796","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2797","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2798","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2799","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2800","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2801","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2802","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2803","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2804","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2805","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2806","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2807","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2808","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2809","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2810","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2811","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2812","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2813","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2814","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2815","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2816","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2817","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2818","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2819","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2820","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2821","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2822","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2823","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2824","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2825","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2826","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2827","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2828","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2829","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2830","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2831","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2832","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2833","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2834","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2835","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2836","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2837","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2838","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2839","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2840","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2841","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2842","Uterine Corpus Endometrial Carcinoma","Agilent","Uterine Corpus Endometrial Carcinoma_Agilent"
"C_2843","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2844","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2845","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2846","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2847","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2848","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2849","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2850","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2851","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2852","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2853","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2854","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2855","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2856","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2857","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2858","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2859","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2860","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2861","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2862","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2863","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2864","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2865","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2866","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2867","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2868","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2869","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2870","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2871","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2872","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2873","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2874","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2875","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2876","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2877","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2878","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2879","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2880","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2881","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2882","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2883","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2884","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2885","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2886","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2887","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2888","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2889","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2890","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2891","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2892","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2893","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2894","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2895","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2896","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2897","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2898","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2899","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2900","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2901","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2902","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2903","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2904","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2905","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2906","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2907","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2908","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2909","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2910","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2911","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2912","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2913","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2914","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2915","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2916","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2917","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2918","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2919","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2920","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2921","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2922","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2923","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2924","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2925","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2926","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2927","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2928","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2929","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2930","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2931","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2932","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2933","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2934","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2935","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2936","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2937","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2938","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2939","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2940","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2941","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2942","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2943","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2944","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2945","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2946","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2947","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2948","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2949","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2950","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2951","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2952","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2953","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2954","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2955","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2956","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2957","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2958","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2959","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2960","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2961","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2962","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2963","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2964","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2965","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2966","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2967","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2968","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2969","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2970","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2971","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2972","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2973","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2974","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
"C_2975","Uterine Corpus Endometrial Carcinoma","Illumina_NGS","Uterine Corpus Endometrial Carcinoma_Illumina_NGS"
